,Year,Week_Number,date,variable,value,Month,Month_Year
356,2020,39,2020-09-21,people_fully_vaccinated,-0.6011549984238067,9,Sep-2020
357,2020,40,2020-09-28,people_fully_vaccinated,-0.6011549984238067,9,Sep-2020
358,2020,41,2020-10-05,people_fully_vaccinated,-0.6011549984238067,10,Oct-2020
359,2020,42,2020-10-12,people_fully_vaccinated,-0.6011549984238067,10,Oct-2020
360,2020,43,2020-10-19,people_fully_vaccinated,-0.6011549984238067,10,Oct-2020
361,2020,44,2020-10-26,people_fully_vaccinated,-0.6011549984238067,10,Oct-2020
362,2020,45,2020-11-02,people_fully_vaccinated,-0.6011549984238067,11,Nov-2020
363,2020,46,2020-11-09,people_fully_vaccinated,-0.6011549984238067,11,Nov-2020
364,2020,47,2020-11-16,people_fully_vaccinated,-0.6011549984238067,11,Nov-2020
365,2020,48,2020-11-23,people_fully_vaccinated,-0.6011549984238067,11,Nov-2020
366,2020,49,2020-11-30,people_fully_vaccinated,-0.6011549984238067,11,Nov-2020
367,2020,50,2020-12-07,people_fully_vaccinated,-0.6011549984238067,12,Dec-2020
368,2020,51,2020-12-14,people_fully_vaccinated,-0.6011549984238067,12,Dec-2020
369,2020,52,2020-12-21,people_fully_vaccinated,-0.6011549984238067,12,Dec-2020
370,2020,53,2020-12-28,people_fully_vaccinated,-0.6011549984238067,12,Dec-2020
371,2021,1,2021-01-04,people_fully_vaccinated,-0.6011549984238067,1,Jan-2021
372,2021,2,2021-01-11,people_fully_vaccinated,-0.6011549984238067,1,Jan-2021
373,2021,3,2021-01-18,people_fully_vaccinated,-0.6011549984238067,1,Jan-2021
374,2021,4,2021-01-25,people_fully_vaccinated,-0.6011549984238067,1,Jan-2021
375,2021,5,2021-02-01,people_fully_vaccinated,-0.6011549984238067,2,Feb-2021
376,2021,6,2021-02-08,people_fully_vaccinated,-0.6011549984238067,2,Feb-2021
377,2021,7,2021-02-15,people_fully_vaccinated,-0.6011549984238067,2,Feb-2021
378,2021,8,2021-02-22,people_fully_vaccinated,-0.6011549984238067,2,Feb-2021
379,2021,9,2021-03-01,people_fully_vaccinated,-0.6011549984238067,3,Mar-2021
380,2021,10,2021-03-08,people_fully_vaccinated,-0.6011549984238067,3,Mar-2021
381,2021,11,2021-03-15,people_fully_vaccinated,-0.6011549984238067,3,Mar-2021
382,2021,12,2021-03-22,people_fully_vaccinated,-0.6008417781209612,3,Mar-2021
383,2021,13,2021-03-29,people_fully_vaccinated,-0.5988287686208925,3,Mar-2021
384,2021,14,2021-04-05,people_fully_vaccinated,-0.5973473573454929,4,Apr-2021
385,2021,15,2021-04-12,people_fully_vaccinated,-0.5967383891108408,4,Apr-2021
386,2021,16,2021-04-19,people_fully_vaccinated,-0.5916727907500479,4,Apr-2021
387,2021,17,2021-04-26,people_fully_vaccinated,-0.5804528034943298,4,Apr-2021
388,2021,18,2021-05-03,people_fully_vaccinated,-0.5737199562236617,5,May-2021
389,2021,19,2021-05-10,people_fully_vaccinated,-0.5593919707837716,5,May-2021
390,2021,20,2021-05-17,people_fully_vaccinated,-0.5493737834345022,5,May-2021
391,2021,21,2021-05-24,people_fully_vaccinated,-0.5417941940725352,5,May-2021
392,2021,22,2021-05-31,people_fully_vaccinated,-0.5283239043510478,5,May-2021
393,2021,23,2021-06-07,people_fully_vaccinated,-0.5126598435661129,6,Jun-2021
394,2021,24,2021-06-14,people_fully_vaccinated,-0.48611423588680835,6,Jun-2021
395,2021,25,2021-06-21,people_fully_vaccinated,-0.46171473763496723,6,Jun-2021
396,2021,26,2021-06-28,people_fully_vaccinated,-0.4422956666141448,6,Jun-2021
397,2021,27,2021-07-05,people_fully_vaccinated,-0.42654851856020204,7,Jul-2021
398,2021,28,2021-07-12,people_fully_vaccinated,-0.41689377790147425,7,Jul-2021
399,2021,29,2021-07-19,people_fully_vaccinated,-0.40596724098748727,7,Jul-2021
400,2021,30,2021-07-26,people_fully_vaccinated,-0.3921577094197416,7,Jul-2021
401,2021,31,2021-08-02,people_fully_vaccinated,-0.36274738094262726,8,Aug-2021
402,2021,32,2021-08-09,people_fully_vaccinated,-0.32814380427471357,8,Aug-2021
403,2021,33,2021-08-16,people_fully_vaccinated,-0.27708777283201763,8,Aug-2021
404,2021,34,2021-08-23,people_fully_vaccinated,-0.20840879805190982,8,Aug-2021
405,2021,35,2021-08-30,people_fully_vaccinated,-0.07327721327481684,8,Aug-2021
406,2021,36,2021-09-06,people_fully_vaccinated,0.053445031529103404,9,Sep-2021
407,2021,37,2021-09-13,people_fully_vaccinated,0.1987973121760705,9,Sep-2021
408,2021,38,2021-09-20,people_fully_vaccinated,0.24837401620413302,9,Sep-2021
409,2021,39,2021-09-27,people_fully_vaccinated,-0.6011549984238067,9,Sep-2021
410,2021,40,2021-10-04,people_fully_vaccinated,0.6307569632568225,10,Oct-2021
411,2021,41,2021-10-11,people_fully_vaccinated,0.7787455949345639,10,Oct-2021
412,2021,42,2021-10-18,people_fully_vaccinated,0.9097063056721106,10,Oct-2021
413,2021,43,2021-10-25,people_fully_vaccinated,1.0415363603754195,10,Oct-2021
414,2021,44,2021-11-01,people_fully_vaccinated,1.2005446080813678,11,Nov-2021
415,2021,45,2021-11-08,people_fully_vaccinated,1.3493462126195312,11,Nov-2021
416,2021,46,2021-11-15,people_fully_vaccinated,1.4881366294433063,11,Nov-2021
417,2021,47,2021-11-22,people_fully_vaccinated,1.5876407138637396,11,Nov-2021
418,2021,48,2021-11-29,people_fully_vaccinated,1.6821745766276754,11,Nov-2021
419,2021,49,2021-12-06,people_fully_vaccinated,1.7297043416278106,12,Dec-2021
420,2021,50,2021-12-13,people_fully_vaccinated,1.7834626061608865,12,Dec-2021
421,2021,51,2021-12-20,people_fully_vaccinated,1.8367897786770129,12,Dec-2021
422,2021,52,2021-12-27,people_fully_vaccinated,1.8737878716621768,12,Dec-2021
423,2021,53,2021-01-01,people_fully_vaccinated,-0.6011549984238067,1,Jan-2021
424,2020,1,2020-01-04,retail_and_recreation_percent_change_from_baseline,0.7001786763506749,1,Jan-2020
425,2020,2,2020-01-06,retail_and_recreation_percent_change_from_baseline,0.7001786763506749,1,Jan-2020
426,2020,3,2020-01-13,retail_and_recreation_percent_change_from_baseline,0.7001786763506749,1,Jan-2020
427,2020,4,2020-01-20,retail_and_recreation_percent_change_from_baseline,0.7001786763506749,1,Jan-2020
428,2020,5,2020-01-27,retail_and_recreation_percent_change_from_baseline,0.7001786763506749,1,Jan-2020
429,2020,6,2020-02-03,retail_and_recreation_percent_change_from_baseline,0.7001786763506749,2,Feb-2020
430,2020,7,2020-02-10,retail_and_recreation_percent_change_from_baseline,0.6377917067037706,2,Feb-2020
431,2020,8,2020-02-17,retail_and_recreation_percent_change_from_baseline,0.4194373129396061,2,Feb-2020
432,2020,9,2020-02-24,retail_and_recreation_percent_change_from_baseline,0.5338134239589305,2,Feb-2020
433,2020,10,2020-03-02,retail_and_recreation_percent_change_from_baseline,0.48182428258651033,3,Mar-2020
434,2020,11,2020-03-09,retail_and_recreation_percent_change_from_baseline,0.16988943435198953,3,Mar-2020
435,2020,12,2020-03-16,retail_and_recreation_percent_change_from_baseline,-0.5995498579598284,3,Mar-2020
436,2020,13,2020-03-23,retail_and_recreation_percent_change_from_baseline,-2.3775784928965966,3,Mar-2020
437,2020,14,2020-03-30,retail_and_recreation_percent_change_from_baseline,-2.6999111694056017,3,Mar-2020
438,2020,15,2020-04-06,retail_and_recreation_percent_change_from_baseline,-2.8142872804249257,4,Apr-2020
439,2020,16,2020-04-13,retail_and_recreation_percent_change_from_baseline,-2.835082936973894,4,Apr-2020
440,2020,17,2020-04-20,retail_and_recreation_percent_change_from_baseline,-2.6687176845821496,4,Apr-2020
441,2020,18,2020-04-27,retail_and_recreation_percent_change_from_baseline,-2.5127502604648893,4,Apr-2020
442,2020,19,2020-05-04,retail_and_recreation_percent_change_from_baseline,-2.1904175839558846,5,May-2020
443,2020,20,2020-05-11,retail_and_recreation_percent_change_from_baseline,-1.9096762205448155,5,May-2020
444,2020,21,2020-05-18,retail_and_recreation_percent_change_from_baseline,-1.4625696047420027,5,May-2020
445,2020,22,2020-05-25,retail_and_recreation_percent_change_from_baseline,-1.22341955442887,5,May-2020
446,2020,23,2020-06-01,retail_and_recreation_percent_change_from_baseline,-0.8386999082729609,6,Jun-2020
447,2020,24,2020-06-08,retail_and_recreation_percent_change_from_baseline,-0.6515389993322487,6,Jun-2020
448,2020,25,2020-06-15,retail_and_recreation_percent_change_from_baseline,-0.4019911207446319,6,Jun-2020
449,2020,26,2020-06-22,retail_and_recreation_percent_change_from_baseline,-0.05886278768665906,6,Jun-2020
450,2020,27,2020-06-29,retail_and_recreation_percent_change_from_baseline,0.40903948466512213,6,Jun-2020
451,2020,28,2020-07-06,retail_and_recreation_percent_change_from_baseline,0.346652515018218,7,Jul-2020
452,2020,29,2020-07-13,retail_and_recreation_percent_change_from_baseline,0.13869594952853745,7,Jul-2020
453,2020,30,2020-07-20,retail_and_recreation_percent_change_from_baseline,0.35705034329270197,7,Jul-2020
454,2020,31,2020-07-27,retail_and_recreation_percent_change_from_baseline,0.6169960501548026,7,Jul-2020
455,2020,32,2020-08-03,retail_and_recreation_percent_change_from_baseline,0.24267423227337773,8,Aug-2020
456,2020,33,2020-08-10,retail_and_recreation_percent_change_from_baseline,0.1906850909009576,8,Aug-2020
457,2020,34,2020-08-17,retail_and_recreation_percent_change_from_baseline,-0.06926061596114305,8,Aug-2020
458,2020,35,2020-08-24,retail_and_recreation_percent_change_from_baseline,0.0971046364306013,8,Aug-2020
459,2020,36,2020-08-31,retail_and_recreation_percent_change_from_baseline,0.42983514121409017,8,Aug-2020
460,2020,37,2020-09-07,retail_and_recreation_percent_change_from_baseline,0.20108291917544163,9,Sep-2020
461,2020,38,2020-09-14,retail_and_recreation_percent_change_from_baseline,-0.06926061596114305,9,Sep-2020
462,2020,39,2020-09-21,retail_and_recreation_percent_change_from_baseline,-0.16284107043149934,9,Sep-2020
463,2020,40,2020-09-28,retail_and_recreation_percent_change_from_baseline,-0.05886278768665906,9,Sep-2020
464,2020,41,2020-10-05,retail_and_recreation_percent_change_from_baseline,-0.26681935317633965,10,Oct-2020
465,2020,42,2020-10-12,retail_and_recreation_percent_change_from_baseline,-0.36039980764669577,10,Oct-2020
466,2020,43,2020-10-19,retail_and_recreation_percent_change_from_baseline,-0.13164758560804724,10,Oct-2020
467,2020,44,2020-10-26,retail_and_recreation_percent_change_from_baseline,0.21148074744992562,10,Oct-2020
468,2020,45,2020-11-02,retail_and_recreation_percent_change_from_baseline,0.29466337364579787,11,Nov-2020
469,2020,46,2020-11-09,retail_and_recreation_percent_change_from_baseline,0.27386771709682983,11,Nov-2020
470,2020,47,2020-11-16,retail_and_recreation_percent_change_from_baseline,0.4402329694885742,11,Nov-2020
471,2020,48,2020-11-23,retail_and_recreation_percent_change_from_baseline,0.5650069087823825,11,Nov-2020
472,2020,49,2020-11-30,retail_and_recreation_percent_change_from_baseline,0.6585873632527388,11,Nov-2020
473,2020,50,2020-12-07,retail_and_recreation_percent_change_from_baseline,0.48182428258651033,12,Dec-2020
474,2020,51,2020-12-14,retail_and_recreation_percent_change_from_baseline,0.24267423227337773,12,Dec-2020
475,2020,52,2020-12-21,retail_and_recreation_percent_change_from_baseline,-0.19403455525495145,12,Dec-2020
476,2020,53,2020-12-28,retail_and_recreation_percent_change_from_baseline,0.17248889142061052,12,Dec-2020
477,2021,1,2021-01-04,retail_and_recreation_percent_change_from_baseline,-0.7763129386260568,1,Jan-2021
478,2021,2,2021-01-11,retail_and_recreation_percent_change_from_baseline,-0.7139259689791526,1,Jan-2021
479,2021,3,2021-01-18,retail_and_recreation_percent_change_from_baseline,-0.5683563731363762,1,Jan-2021
480,2021,4,2021-01-25,retail_and_recreation_percent_change_from_baseline,-0.20443238352943544,1,Jan-2021
481,2021,5,2021-02-01,retail_and_recreation_percent_change_from_baseline,0.034717666783697226,2,Feb-2021
482,2021,6,2021-02-08,retail_and_recreation_percent_change_from_baseline,0.15949160607750548,2,Feb-2021
483,2021,7,2021-02-15,retail_and_recreation_percent_change_from_baseline,0.48182428258651033,2,Feb-2021
484,2021,8,2021-02-22,retail_and_recreation_percent_change_from_baseline,1.0121135245851955,2,Feb-2021
485,2021,9,2021-03-01,retail_and_recreation_percent_change_from_baseline,1.0017156963107117,3,Mar-2021
486,2021,10,2021-03-08,retail_and_recreation_percent_change_from_baseline,0.8873395852913873,3,Mar-2021
487,2021,11,2021-03-15,retail_and_recreation_percent_change_from_baseline,0.9185330701148394,3,Mar-2021
488,2021,12,2021-03-22,retail_and_recreation_percent_change_from_baseline,1.2824570597217804,3,Mar-2021
489,2021,13,2021-03-29,retail_and_recreation_percent_change_from_baseline,1.251263574898328,3,Mar-2021
490,2021,14,2021-04-05,retail_and_recreation_percent_change_from_baseline,0.6273938784292866,4,Apr-2021
491,2021,15,2021-04-12,retail_and_recreation_percent_change_from_baseline,-0.45398026211705206,4,Apr-2021
492,2021,16,2021-04-19,retail_and_recreation_percent_change_from_baseline,-0.7139259689791526,4,Apr-2021
493,2021,17,2021-04-26,retail_and_recreation_percent_change_from_baseline,-1.161032584781966,4,Apr-2021
494,2021,18,2021-05-03,retail_and_recreation_percent_change_from_baseline,-1.3066021806247423,5,May-2021
495,2021,19,2021-05-10,retail_and_recreation_percent_change_from_baseline,-1.254613039252322,5,May-2021
496,2021,20,2021-05-17,retail_and_recreation_percent_change_from_baseline,-0.7035281407046686,5,May-2021
497,2021,21,2021-05-24,retail_and_recreation_percent_change_from_baseline,-0.006873646314238858,5,May-2021
498,2021,22,2021-05-31,retail_and_recreation_percent_change_from_baseline,0.30506120192028185,5,May-2021
499,2021,23,2021-06-07,retail_and_recreation_percent_change_from_baseline,-0.12124975733356326,6,Jun-2021
500,2021,24,2021-06-14,retail_and_recreation_percent_change_from_baseline,-0.17323889870598333,6,Jun-2021
501,2021,25,2021-06-21,retail_and_recreation_percent_change_from_baseline,-0.27721718145082364,6,Jun-2021
